KIND              ADDRESS  NAME                                                        
STATIC_FUNC   0x000000000  TE_TFExplosion                                              
STATIC_FUNC   0x000000000  TE_TFBlood                                                  
STATIC_FUNC   0x000000000  TE_TFParticleEffect                                         
STATIC_FUNC   0x076130a10  TE_TFParticleEffectComplex                                  
GLOBAL        0x0766c3fc8  g_CBaseAnimating_ClassReg                                   
STATIC_FUNC   0x075f31ef0  GetParticleSystemIndex                                      
STATIC_FUNC   0x000000000  GetParticleSystemNameFromIndex                              
STATIC_FUNC   0x000000000  TE_DispatchEffect                                           
STATIC_FUNC   0x000000000  TE_PhysicsProp                                              
STATIC_FUNC   0x000000000  TE_BreakModel                                               
STATIC_FUNC   0x000000000  TE_BeamPoints                                               
STATIC_FUNC   0x000000000  TE_BeamRingPoint                                            
STATIC_FUNC   0x000000000  TE_TFExplosion                                              
STATIC_FUNC   0x000000000  TE_TFBlood                                                  
STATIC_FUNC   0x000000000  TE_TFParticleEffect                                         
STATIC_FUNC   0x076130a10  TE_TFParticleEffectComplex                                  
GLOBAL        0x000000000  s_acttableMelee                                             
STATIC_FUNC   0x075f31ef0  GetParticleSystemIndex                                      
STATIC_FUNC   0x000000000  GetParticleSystemNameFromIndex                              
STATIC_FUNC   0x000000000  TE_DispatchEffect                                           
STATIC_FUNC   0x000000000  TE_PhysicsProp                                              
STATIC_FUNC   0x000000000  TE_BreakModel                                               
STATIC_FUNC   0x000000000  TE_BeamPoints                                               
STATIC_FUNC   0x000000000  TE_BeamRingPoint                                            
STATIC_FUNC   0x000000000  TE_TFExplosion                                              
STATIC_FUNC   0x000000000  TE_TFBlood                                                  
STATIC_FUNC   0x000000000  TE_TFParticleEffect                                         
STATIC_FUNC   0x076130a10  TE_TFParticleEffectComplex                                  
STATIC_FUNC   0x075f31ef0  GetParticleSystemIndex                                      
STATIC_FUNC   0x000000000  GetParticleSystemNameFromIndex                              
STATIC_FUNC   0x000000000  TE_DispatchEffect                                           
STATIC_FUNC   0x000000000  TE_PhysicsProp                                              
STATIC_FUNC   0x000000000  TE_BreakModel                                               
STATIC_FUNC   0x000000000  TE_BeamPoints                                               
STATIC_FUNC   0x000000000  TE_BeamRingPoint                                            
STATIC_FUNC   0x000000000  TE_TFExplosion                                              
STATIC_FUNC   0x000000000  TE_TFBlood                                                  
STATIC_FUNC   0x000000000  TE_TFParticleEffect                                         
STATIC_FUNC   0x076130a10  TE_TFParticleEffectComplex                                  
STATIC_FUNC   0x075f31ef0  GetParticleSystemIndex                                      
STATIC_FUNC   0x000000000  GetParticleSystemNameFromIndex                              
STATIC_FUNC   0x000000000  TE_DispatchEffect                                           
STATIC_FUNC   0x000000000  TE_PhysicsProp                                              
STATIC_FUNC   0x000000000  TE_BreakModel                                               
STATIC_FUNC   0x000000000  TE_BeamPoints                                               
STATIC_FUNC   0x000000000  TE_BeamRingPoint                                            
STATIC_FUNC   0x000000000  TE_TFExplosion                                              
STATIC_FUNC   0x000000000  TE_TFBlood                                                  
STATIC_FUNC   0x000000000  TE_TFParticleEffect                                         
STATIC_FUNC   0x076130a10  TE_TFParticleEffectComplex                                  
GLOBAL        0x000000000  g_pFullFileSystem                                           
GLOBAL        0x000000000  g_RecipientFilterPredictionSystem                           
GLOBAL        0x076693ac0  g_MedigunEffects                                            
GLOBAL        0x000000000  CBaseEntity::m_pPredictionPlayer                            
STATIC_FUNC   0x075f31ef0  GetParticleSystemIndex                                      
STATIC_FUNC   0x000000000  GetParticleSystemNameFromIndex                              
STATIC_FUNC   0x000000000  TE_DispatchEffect                                           
STATIC_FUNC   0x000000000  TE_PhysicsProp                                              
STATIC_FUNC   0x000000000  TE_BreakModel                                               
STATIC_FUNC   0x000000000  TE_BeamPoints                                               
STATIC_FUNC   0x000000000  TE_BeamRingPoint                                            
STATIC_FUNC   0x000000000  TE_TFExplosion                                              
STATIC_FUNC   0x000000000  TE_TFBlood                                                  
STATIC_FUNC   0x000000000  TE_TFParticleEffect                                         
STATIC_FUNC   0x076130a10  TE_TFParticleEffectComplex                                  
GLOBAL        0x000000000  CBaseEntity::m_nPredictionRandomSeedServer                  
GLOBAL        0x07663ab84  CBaseEntity::m_nPredictionRandomSeed                        
STATIC_FUNC   0x000000000  GetCurrentSkyCamera                                         
STATIC_FUNC   0x075f31ef0  GetParticleSystemIndex                                      
STATIC_FUNC   0x000000000  GetParticleSystemNameFromIndex                              
STATIC_FUNC   0x000000000  TE_DispatchEffect                                           
STATIC_FUNC   0x000000000  TE_PhysicsProp                                              
STATIC_FUNC   0x000000000  TE_BreakModel                                               
STATIC_FUNC   0x000000000  TE_BeamPoints                                               
STATIC_FUNC   0x000000000  TE_BeamRingPoint                                            
STATIC_FUNC   0x000000000  TE_TFExplosion                                              
STATIC_FUNC   0x000000000  TE_TFBlood                                                  
STATIC_FUNC   0x000000000  TE_TFParticleEffect                                         
STATIC_FUNC   0x076130a10  TE_TFParticleEffectComplex                                  
STATIC_FUNC   0x000000000  SendCvarValueQueryToClient                                  
GLOBAL        0x000000000  g_FreeEdicts                                                
GLOBAL        0x000000000  g_DeleteList                                                
GLOBAL        0x000000000  g_bDisableEhandleAccess                                     
GLOBAL        0x000000000  s_RemoveImmediateSemaphore                                  
STATIC_FUNC   0x075f31ef0  GetParticleSystemIndex                                      
STATIC_FUNC   0x000000000  GetParticleSystemNameFromIndex                              
STATIC_FUNC   0x000000000  TE_DispatchEffect                                           
STATIC_FUNC   0x000000000  TE_PhysicsProp                                              
STATIC_FUNC   0x000000000  TE_BreakModel                                               
STATIC_FUNC   0x000000000  TE_BeamPoints                                               
STATIC_FUNC   0x000000000  TE_BeamRingPoint                                            
STATIC_FUNC   0x000000000  TE_TFExplosion                                              
STATIC_FUNC   0x000000000  TE_TFBlood                                                  
STATIC_FUNC   0x000000000  TE_TFParticleEffect                                         
STATIC_FUNC   0x076130a10  TE_TFParticleEffectComplex                                  
STATIC_FUNC   0x000000000  SetupMaxPlayers                                             
GLOBAL        0x000000000  g_SentGameRulesMasks                                        
MEMBER_FUNC   0x07603ab40  CVoiceGameMgr::UpdateMasks                                  
STATIC_FUNC   0x000000000  SV_BroadcastVoiceData                                       
MEMBER_FUNC   0x000000000  CBaseClient::FireGameEvent                                  
STATIC_FUNC   0x000000000  tf_mvm_popfile                                              
GLOBAL        0x076662440  g_CBasePlayer_ClassReg                                      
GLOBAL        0x07663a058  g_CBaseCombatCharacter_ClassReg                             
GLOBAL        0x000000000  g_CBaseCombatWeapon_ClassReg                                
GLOBAL        0x0766c3fc8  g_CBaseAnimating_ClassReg                                   
STATIC_FUNC   0x000000000  tf_mvm_popfile                                              
GLOBAL        0x000000000  s_lastTeleporter                                            
GLOBAL        0x000000000  PackRatios                                                  
GLOBAL        0x000000000  g_bUseFakeIP                                                
GLOBAL        0x000000000  g_nFakeIP                                                   
GLOBAL        0x000000000  g_arFakePorts                                               
GLOBAL        0x000000000  steamgameserverapicontext                                   
GLOBAL        0x000000000  g_RecipientFilterPredictionSystem                           
STATIC_FUNC   0x000000000  COM_CompressBuffer_LZSS                                     
STATIC_FUNC   0x0783bcf80  COM_BufferToBufferCompress_Snappy                           
STATIC_FUNC   0x0783bd050  COM_BufferToBufferDecompress                                
STATIC_FUNC   0x0783bd910  COM_GetUncompressedSize                                     
STATIC_FUNC   0x000000000  MapEntity_ParseToken                                        
GLOBAL        0x0768453e0  DT_TFPlayerResource::g_SendTable                            
GLOBAL        0x076711454  DT_PlayerResource::g_SendTable                              
STATIC_FUNC   0x075f31ef0  GetParticleSystemIndex                                      
STATIC_FUNC   0x000000000  GetParticleSystemNameFromIndex                              
STATIC_FUNC   0x000000000  TE_DispatchEffect                                           
STATIC_FUNC   0x000000000  TE_PhysicsProp                                              
STATIC_FUNC   0x000000000  TE_BreakModel                                               
STATIC_FUNC   0x000000000  TE_BeamPoints                                               
STATIC_FUNC   0x000000000  TE_BeamRingPoint                                            
STATIC_FUNC   0x000000000  TE_TFExplosion                                              
STATIC_FUNC   0x000000000  TE_TFBlood                                                  
STATIC_FUNC   0x000000000  TE_TFParticleEffect                                         
STATIC_FUNC   0x076130a10  TE_TFParticleEffectComplex                                  
STATIC_FUNC   0x075f31ef0  GetParticleSystemIndex                                      
STATIC_FUNC   0x000000000  GetParticleSystemNameFromIndex                              
STATIC_FUNC   0x000000000  TE_DispatchEffect                                           
STATIC_FUNC   0x000000000  TE_PhysicsProp                                              
STATIC_FUNC   0x000000000  TE_BreakModel                                               
STATIC_FUNC   0x000000000  TE_BeamPoints                                               
STATIC_FUNC   0x000000000  TE_BeamRingPoint                                            
STATIC_FUNC   0x000000000  TE_TFExplosion                                              
STATIC_FUNC   0x000000000  TE_TFBlood                                                  
STATIC_FUNC   0x000000000  TE_TFParticleEffect                                         
STATIC_FUNC   0x076130a10  TE_TFParticleEffectComplex                                  
STATIC_FUNC   0x075f31ef0  GetParticleSystemIndex                                      
STATIC_FUNC   0x000000000  GetParticleSystemNameFromIndex                              
STATIC_FUNC   0x000000000  TE_DispatchEffect                                           
STATIC_FUNC   0x000000000  TE_PhysicsProp                                              
STATIC_FUNC   0x000000000  TE_BreakModel                                               
STATIC_FUNC   0x000000000  TE_BeamPoints                                               
STATIC_FUNC   0x000000000  TE_BeamRingPoint                                            
STATIC_FUNC   0x000000000  TE_TFExplosion                                              
STATIC_FUNC   0x000000000  TE_TFBlood                                                  
STATIC_FUNC   0x000000000  TE_TFParticleEffect                                         
STATIC_FUNC   0x076130a10  TE_TFParticleEffectComplex                                  
GLOBAL        0x000000000  modelloader                                                 
MEMBER_FUNC   0x000000000  CModelLoader::FlushDynamicModels                            
MEMBER_FUNC   0x000000000  CPlayer::GetEdict                                           
GLOBAL        0x0766c96b4  g_EntityListPool                                            
STATIC_FUNC   0x000000000  SV_PackEntity                                               
STATIC_FUNC   0x000000000  AllocChangeFrameList                                        
STATIC_FUNC   0x000000000  PackWork_t::Process                                         
STATIC_FUNC   0x000000000  SendTable_Encode                                            
STATIC_FUNC   0x000000000  SV_EnsureInstanceBaseline                                   
GLOBAL        0x000000000  g_BSPData                                                   
MEMBER_FUNC   0x000000000  CNetworkStringTableContainer::DirectUpdate                  
MEMBER_FUNC   0x000000000  CStaticPropMgr::LevelInit                                   
MEMBER_FUNC   0x000000000  CStaticPropMgr::LevelShutdown                               
GLOBAL        0x000000000  s_StaticPropMgr                                             
STATIC_FUNC   0x075f31ef0  GetParticleSystemIndex                                      
STATIC_FUNC   0x000000000  GetParticleSystemNameFromIndex                              
STATIC_FUNC   0x000000000  TE_DispatchEffect                                           
STATIC_FUNC   0x000000000  TE_PhysicsProp                                              
STATIC_FUNC   0x000000000  TE_BreakModel                                               
STATIC_FUNC   0x000000000  TE_BeamPoints                                               
STATIC_FUNC   0x000000000  TE_BeamRingPoint                                            
STATIC_FUNC   0x000000000  TE_TFExplosion                                              
STATIC_FUNC   0x000000000  TE_TFBlood                                                  
STATIC_FUNC   0x000000000  TE_TFParticleEffect                                         
STATIC_FUNC   0x076130a10  TE_TFParticleEffectComplex                                  
VIRTUAL_FUNC  0x00000014c  PlayerBody::GetEntity                                       
STATIC_FUNC   0x000000000  PrecachePointTemplates                                      
STATIC_FUNC   0x075f57ec0  SpawnHierarchicalList                                       
STATIC_FUNC   0x000000000  SetupMaxPlayers                                             
STATIC_FUNC   0x075f31ef0  GetParticleSystemIndex                                      
STATIC_FUNC   0x000000000  GetParticleSystemNameFromIndex                              
STATIC_FUNC   0x000000000  TE_DispatchEffect                                           
STATIC_FUNC   0x000000000  TE_PhysicsProp                                              
STATIC_FUNC   0x000000000  TE_BreakModel                                               
STATIC_FUNC   0x000000000  TE_BeamPoints                                               
STATIC_FUNC   0x000000000  TE_BeamRingPoint                                            
STATIC_FUNC   0x000000000  TE_TFExplosion                                              
STATIC_FUNC   0x000000000  TE_TFBlood                                                  
STATIC_FUNC   0x000000000  TE_TFParticleEffect                                         
STATIC_FUNC   0x076130a10  TE_TFParticleEffectComplex                                  
STATIC_FUNC   0x075f31ef0  GetParticleSystemIndex                                      
STATIC_FUNC   0x000000000  GetParticleSystemNameFromIndex                              
STATIC_FUNC   0x000000000  TE_DispatchEffect                                           
STATIC_FUNC   0x000000000  TE_PhysicsProp                                              
STATIC_FUNC   0x000000000  TE_BreakModel                                               
STATIC_FUNC   0x000000000  TE_BeamPoints                                               
STATIC_FUNC   0x000000000  TE_BeamRingPoint                                            
STATIC_FUNC   0x000000000  TE_TFExplosion                                              
STATIC_FUNC   0x000000000  TE_TFBlood                                                  
STATIC_FUNC   0x000000000  TE_TFParticleEffect                                         
STATIC_FUNC   0x076130a10  TE_TFParticleEffectComplex                                  
STATIC_FUNC   0x07624fc30  TeleportNearVictim                                          
GLOBAL        0x000000000  s_lastTeleporter                                            
STATIC_FUNC   0x000000000  OnBotTeleported                                             
STATIC_FUNC   0x000000000  SendCvarValueQueryToClient                                  
GLOBAL        0x076840a38  DT_TFObjectiveResource::g_SendTable                         
STATIC_FUNC   0x075f31ef0  GetParticleSystemIndex                                      
STATIC_FUNC   0x000000000  GetParticleSystemNameFromIndex                              
STATIC_FUNC   0x000000000  TE_DispatchEffect                                           
STATIC_FUNC   0x000000000  TE_PhysicsProp                                              
STATIC_FUNC   0x000000000  TE_BreakModel                                               
STATIC_FUNC   0x000000000  TE_BeamPoints                                               
STATIC_FUNC   0x000000000  TE_BeamRingPoint                                            
STATIC_FUNC   0x000000000  TE_TFExplosion                                              
STATIC_FUNC   0x000000000  TE_TFBlood                                                  
STATIC_FUNC   0x000000000  TE_TFParticleEffect                                         
STATIC_FUNC   0x076130a10  TE_TFParticleEffectComplex                                  
GLOBAL        0x000000000  g_pScriptVM                                                 
GLOBAL        0x000000000  g_pScriptVM                                                 
MEMBER_FUNC   0x076247900  Path::Compute<CTFBotPathCost> [ent]                         
MEMBER_FUNC   0x000000000  Path::Compute<CTFBotPathCost> [vec]                         
MEMBER_FUNC   0x000000000  CBaseAnimating::SetModelScale                               
MEMBER_FUNC   0x075e8a9e0  CBaseAnimating::DrawServerHitboxes                          
MEMBER_FUNC   0x000000000  CBaseAnimating::SetBodygroup                                
MEMBER_FUNC   0x000000000  CBaseAnimating::GetBodygroup                                
MEMBER_FUNC   0x000000000  CBaseAnimating::GetBodygroupName                            
MEMBER_FUNC   0x000000000  CBaseAnimating::FindBodygroupByName                         
MEMBER_FUNC   0x000000000  CBaseAnimating::GetBodygroupCount                           
MEMBER_FUNC   0x000000000  CBaseAnimating::GetNumBodyGroups                            
MEMBER_FUNC   0x000000000  CBaseAnimating::GetNumBones                                 
MEMBER_FUNC   0x000000000  CBaseAnimating::ResetSequenceInfo                           
MEMBER_FUNC   0x075e8f290  CBaseAnimating::ResetSequence                               
MEMBER_FUNC   0x000000000  CBaseAnimating::GetModelPtr                                 
MEMBER_FUNC   0x000000000  CBaseAnimating::LookupPoseParameter                         
MEMBER_FUNC   0x000000000  CBaseAnimating::GetPoseParameter [int]                      
MEMBER_FUNC   0x000000000  CBaseAnimating::GetPoseParameter [str]                      
MEMBER_FUNC   0x000000000  CBaseAnimating::SetPoseParameter                            
MEMBER_FUNC   0x000000000  CBaseAnimating::GetBoneTransform                            
MEMBER_FUNC   0x000000000  CBaseAnimating::LookupBone                                  
MEMBER_FUNC   0x000000000  CBaseAnimating::LookupAttachment                            
MEMBER_FUNC   0x000000000  CBaseAnimating::LookupSequence                              
MEMBER_FUNC   0x000000000  CBaseAnimating::GetBonePosition                             
MEMBER_FUNC   0x000000000  CBaseAnimating::GetAttachment                               
MEMBER_FUNC   0x075e8b080  CBaseAnimating::GetAttachment [matrix]                      
MEMBER_FUNC   0x000000000  CBaseAnimating::GetAttachmentBone                           
MEMBER_FUNC   0x000000000  CBaseAnimating::SequenceDuration                            
MEMBER_FUNC   0x000000000  CBaseAnimating::InvalidateBoneCache                         
VIRTUAL_FUNC  0x000000324  CBaseAnimating::StudioFrameAdvance                          
VIRTUAL_FUNC  0x00000036c  CBaseAnimating::RefreshCollisionBounds                      
VIRTUAL_FUNC  0x000000354  CBaseAnimating::DispatchAnimEvents                          
MEMBER_FUNC   0x000000000  CBaseAnimatingOverlay::AddGesture                           
MEMBER_FUNC   0x000000000  CBaseAnimatingOverlay::AddGestureSequence                   
MEMBER_FUNC   0x000000000  CBaseAnimatingOverlay::RemoveGesture                        
MEMBER_FUNC   0x000000000  CBaseAnimatingOverlay::RemoveAllGestures                    
MEMBER_FUNC   0x000000000  CBaseAnimatingOverlay::RestartGesture                       
MEMBER_FUNC   0x000000000  CBaseAnimatingOverlay::GetLayerDuration                     
MEMBER_FUNC   0x000000000  CBaseAnimatingOverlay::SetLayerDuration                     
MEMBER_FUNC   0x000000000  CEconEntity::DebugDescribe                                  
VIRTUAL_FUNC  0x0fffffffc  CEconEntity::GetAttributeContainer                          
VIRTUAL_FUNC  0x0fffffffc  CEconEntity::GetAttributeManager                            
VIRTUAL_FUNC  0x0fffffffc  CEconEntity::GiveTo                                         
VIRTUAL_FUNC  0x0fffffffc  CEconEntity::ReapplyProvision                               
VIRTUAL_FUNC  0x0fffffffc  CEconEntity::UpdateBodygroups                               
VIRTUAL_FUNC  0x0fffffffc  CEconEntity::TranslateViewmodelHandActivityInternal         
STATIC_FUNC   0x000000000  UTIL_SetSize                                                
STATIC_FUNC   0x000000000  InstancedScriptedScene                                      
STATIC_FUNC   0x075fe3080  StopScriptedScene                                           
STATIC_FUNC   0x000000000  SelectWeightedSequence                                      
MEMBER_FUNC   0x000000000  CGlobalEntityList::FindEntityByClassname                    
MEMBER_FUNC   0x075fe9330  CServerNetworkProperty::AttachEdict                         
MEMBER_FUNC   0x000000000  CServerNetworkProperty::IsInPVS                             
MEMBER_FUNC   0x000000000  CBaseEntity::Remove                                         
MEMBER_FUNC   0x075eac4d0  CBaseEntity::CalcAbsolutePosition                           
MEMBER_FUNC   0x000000000  CBaseEntity::CalcAbsoluteVelocity                           
MEMBER_FUNC   0x000000000  CBaseEntity::NameMatchesComplex                             
MEMBER_FUNC   0x000000000  CBaseEntity::ClassMatchesComplex                            
MEMBER_FUNC   0x075ebb610  CBaseEntity::SetAbsOrigin                                   
MEMBER_FUNC   0x075ebb3a0  CBaseEntity::SetAbsAngles                                   
MEMBER_FUNC   0x000000000  CBaseEntity::SetAbsVelocity                                 
MEMBER_FUNC   0x075fee1f0  CBaseEntity::EmitSound [member: normal]                     
MEMBER_FUNC   0x000000000  CBaseEntity::EmitSound [member: normal + handle]            
MEMBER_FUNC   0x000000000  CBaseEntity::StopSound                                      
MEMBER_FUNC   0x000000000  CBaseEntity::GetNextThink                                   
MEMBER_FUNC   0x000000000  CBaseEntity::IsBSPModel                                     
MEMBER_FUNC   0x000000000  CBaseEntity::EntityText                                     
MEMBER_FUNC   0x075ebd290  CBaseEntity::TakeDamage                                     
MEMBER_FUNC   0x000000000  CBaseEntity::SetMoveType                                    
MEMBER_FUNC   0x000000000  CBaseEntity::GetModel                                       
MEMBER_FUNC   0x000000000  CBaseEntity::SetNextThink [name]                            
MEMBER_FUNC   0x000000000  CBaseEntity::SetNextThink [index]                           
MEMBER_FUNC   0x000000000  CBaseEntity::ThinkSet                                       
MEMBER_FUNC   0x000000000  CBaseEntity::DispatchUpdateTransmitState                    
MEMBER_FUNC   0x000000000  CBaseEntity::SetEffects                                     
MEMBER_FUNC   0x000000000  CBaseEntity::AddEffects                                     
MEMBER_FUNC   0x000000000  CBaseEntity::ReadKeyField                                   
MEMBER_FUNC   0x000000000  CBaseEntity::VPhysicsInitStatic                             
MEMBER_FUNC   0x000000000  CBaseEntity::GetDataObject                                  
MEMBER_FUNC   0x000000000  CBaseEntity::SetTransmitState                               
MEMBER_FUNC   0x075eb1030  CBaseEntity::FireNamedOutput                                
MEMBER_FUNC   0x075ebf4b0  CBaseEntity::ApplyAbsVelocityImpulse                        
MEMBER_FUNC   0x075ebc060  CBaseEntity::SetLocalVelocity                               
MEMBER_FUNC   0x075ebbef0  CBaseEntity::SetLocalOrigin                                 
MEMBER_FUNC   0x075ebbc80  CBaseEntity::SetLocalAngles                                 
VIRTUAL_FUNC  0x000000224  CBaseEntity::EyePosition                                    
VIRTUAL_FUNC  0x000000228  CBaseEntity::EyeAngles                                      
VIRTUAL_FUNC  0x000000048  CBaseEntity::SetOwnerEntity                                 
VIRTUAL_FUNC  0x0fffffffc  CBaseEntity::Spawn                                          
VIRTUAL_FUNC  0x00000008c  CBaseEntity::Activate                                       
VIRTUAL_FUNC  0x00000024c  CBaseEntity::GetVelocity                                    
VIRTUAL_FUNC  0x000000270  CBaseEntity::WorldSpaceCenter                               
VIRTUAL_FUNC  0x000000120  CBaseEntity::IsBaseCombatWeapon                             
VIRTUAL_FUNC  0x000000120  CBaseEntity::IsWearable                                     
VIRTUAL_FUNC  0x000000120  CBaseEntity::IsCombatItem                                   
VIRTUAL_FUNC  0x000000020  CBaseEntity::SetModelIndex                                  
VIRTUAL_FUNC  0x000000018  CBaseEntity::GetModelIndex                                  
VIRTUAL_FUNC  0x00000001c  CBaseEntity::GetModelName                                   
VIRTUAL_FUNC  0x000000028  CBaseEntity::MyCombatCharacterPointer                       
VIRTUAL_FUNC  0x000000028  CBaseEntity::MyCombatWeaponPointer                          
VIRTUAL_FUNC  0x000000044  CBaseEntity::ShouldCollide                                  
VIRTUAL_FUNC  0x0000000a0  CBaseEntity::DrawDebugGeometryOverlays                      
VIRTUAL_FUNC  0x000000184  CBaseEntity::ChangeTeam                                     
VIRTUAL_FUNC  0x000000034  CBaseEntity::SetModelIndexOverride                          
VIRTUAL_FUNC  0x00000002c  CBaseEntity::GetDataDescMap                                 
VIRTUAL_FUNC  0x000000098  CBaseEntity::AcceptInput                                    
VIRTUAL_FUNC  0x000000068  CBaseEntity::SetModel                                       
VIRTUAL_FUNC  0x000000130  CBaseEntity::GetDamage                                      
VIRTUAL_FUNC  0x0000000c8  CBaseEntity::SetDamage                                      
VIRTUAL_FUNC  0x000000250  CBaseEntity::FVisible [ent]                                 
VIRTUAL_FUNC  0x000000254  CBaseEntity::FVisible [vec]                                 
VIRTUAL_FUNC  0x0000001a4  CBaseEntity::Touch                                          
VIRTUAL_FUNC  0x000000028  CBaseEntity::MyNextBotPointer                               
VIRTUAL_FUNC  0x0000001c8  CBaseEntity::Teleport                                       
VIRTUAL_FUNC  0x0000001ec  CBaseEntity::GetMaxHealth                                   
VIRTUAL_FUNC  0x00000010c  CBaseEntity::IsAlive                                        
VIRTUAL_FUNC  0x0fffffffc  CBaseEntity::GetDefaultItemChargeMeterValue                 
VIRTUAL_FUNC  0x000000120  CBaseEntity::IsDeflectable                                  
VIRTUAL_FUNC  0x000000090  CBaseEntity::SetParent                                      
VIRTUAL_FUNC  0x000000120  CBaseEntity::IsPlayer                                       
VIRTUAL_FUNC  0x000000120  CBaseEntity::IsBaseObject                                   
VIRTUAL_FUNC  0x000000084  CBaseEntity::KeyValue                                       
VIRTUAL_FUNC  0x000000088  CBaseEntity::GetKeyValue                                    
VIRTUAL_FUNC  0x0000001d8  CBaseEntity::FireBullets                                    
VIRTUAL_FUNC  0x000000024  CBaseEntity::GetServerClass                                 
VIRTUAL_FUNC  0x000000028  CBaseEntity::GetBaseAnimating                               
VIRTUAL_FUNC  0x000000108  CBaseEntity::TakeHealth                                     
VIRTUAL_FUNC  0x0fffffffc  CBaseEntity::GetDamageType                                  
VIRTUAL_FUNC  0x0000001a0  CBaseEntity::StartTouch                                     
VIRTUAL_FUNC  0x0000001a8  CBaseEntity::EndTouch                                       
VIRTUAL_FUNC  0x0fffffffc  CBaseEntity::PostClientActive                               
VIRTUAL_FUNC  0x00000028c  CBaseEntity::VPhysicsDestroyObject                          
VIRTUAL_FUNC  0x0000002b8  CBaseEntity::PhysicsSolidMaskForEntity                      
VIRTUAL_FUNC  0x000000028  CBaseEntity::GetTracerType                                  
VIRTUAL_FUNC  0x000000058  CBaseEntity::SetTransmit                                    
VIRTUAL_FUNC  0x000000050  CBaseEntity::ShouldTransmit                                 
MEMBER_FUNC   0x075ee5ce0  CBaseEntityOutput::FireOutput                               
MEMBER_FUNC   0x000000000  CBaseEntityOutput::ParseEventAction                         
MEMBER_FUNC   0x000000000  CBaseEntityOutput::DeleteAllElements                        
STATIC_FUNC   0x000000000  CBaseEntity::Create                                         
STATIC_FUNC   0x000000000  CBaseEntity::CreateNoSpawn                                  
STATIC_FUNC   0x075eb86f0  CBaseEntity::PrecacheModel                                  
STATIC_FUNC   0x000000000  CBaseEntity::PrecacheSound                                  
STATIC_FUNC   0x000000000  CBaseEntity::PrecacheScriptSound                            
STATIC_FUNC   0x000000000  CBaseEntity::EmitSound [static: normal]                     
STATIC_FUNC   0x000000000  CBaseEntity::EmitSound [static: normal + handle]            
STATIC_FUNC   0x000000000  CBaseEntity::EmitSound [static: emitsound]                  
STATIC_FUNC   0x000000000  CBaseEntity::EmitSound [static: emitsound + handle]         
STATIC_FUNC   0x000000000  CBaseEntity::GetTouchTrace                                  
STATIC_FUNC   0x000000000  CBaseEntity::TransformStepData_ParentToParent               
STATIC_FUNC   0x000000000  CBaseEntity::TransformStepData_WorldToParent                
MEMBER_FUNC   0x000000000  CCollisionProperty::SetSurroundingBoundsType                
MEMBER_FUNC   0x000000000  CCollisionProperty::MarkPartitionHandleDirty                
MEMBER_FUNC   0x000000000  CCollisionProperty::SetSolidFlags                           
MEMBER_FUNC   0x075eeba60  CCollisionProperty::SetCollisionBounds                      
MEMBER_FUNC   0x000000000  CCollisionProperty::SetSolid                                
STATIC_FUNC   0x000000000  ENTINDEX                                                    
MEMBER_FUNC   0x000000000  [client] C_BaseEntity::GetAbsVelocity                       
MEMBER_FUNC   0x000000000  [client] C_BaseEntity::GetVectors                           
MEMBER_FUNC   0x000000000  [client] C_BaseEntity::GetParentToWorldTransform            
MEMBER_FUNC   0x000000000  CBaseCombatCharacter::AddGlowEffect                         
MEMBER_FUNC   0x000000000  CBaseCombatCharacter::RemoveGlowEffect                      
MEMBER_FUNC   0x000000000  CBaseCombatCharacter::IsGlowEffectActive                    
MEMBER_FUNC   0x000000000  CBaseCombatCharacter::IsAbleToSee [CBaseEntity *]           
MEMBER_FUNC   0x000000000  CBaseCombatCharacter::IsAbleToSee [CBaseCombatCharacter *]  
MEMBER_FUNC   0x000000000  CBaseCombatCharacter::SetBloodColor                         
MEMBER_FUNC   0x000000000  CBaseCombatCharacter::Weapon_Detach                         
MEMBER_FUNC   0x000000000  CBaseCombatCharacter::SwitchToNextBestWeapon                
MEMBER_FUNC   0x000000000  CBaseCombatCharacter::SetAmmoCount                          
MEMBER_FUNC   0x000000000  CBaseCombatCharacter::CalcDamageForceVector                 
VIRTUAL_FUNC  0x00000045c  CBaseCombatCharacter::Weapon_GetSlot                        
VIRTUAL_FUNC  0x000000454  CBaseCombatCharacter::Weapon_CanSwitchTo                    
VIRTUAL_FUNC  0x00000044c  CBaseCombatCharacter::Weapon_Switch                         
VIRTUAL_FUNC  0x000000440  CBaseCombatCharacter::Weapon_Equip                          
VIRTUAL_FUNC  0x00000050c  CBaseCombatCharacter::GetLastKnownArea                      
VIRTUAL_FUNC  0x000000518  CBaseCombatCharacter::UpdateLastKnownArea                   
VIRTUAL_FUNC  0x00000041c  CBaseCombatCharacter::GiveAmmo                              
VIRTUAL_FUNC  0x000000428  CBaseCombatCharacter::GetAmmoCount                          
VIRTUAL_FUNC  0x0fffffffc  CBaseCombatCharacter::ShouldGib                             
VIRTUAL_FUNC  0x0000003b8  CBaseCombatCharacter::FInViewCone                           
VIRTUAL_FUNC  0x0000004b8  CBaseCombatCharacter::BecomeRagdoll                         
VIRTUAL_FUNC  0x0fffffffc  CBaseCombatCharacter::GetBossType                           
VIRTUAL_FUNC  0x000000514  CBaseCombatCharacter::ClearLastKnownArea                    
